# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
145.218459335, -40.768876778, 0.29, 360.170974335
141.644024055, -42.3249443918, 0.28, 354.710998795
138.12455249, -43.8464795079, 0.27, 349.17804808
134.660796693, -45.3332071348, 0.26, 343.567652145
131.253555706, -46.784835104, 0.25, 337.874882409
127.903680488, -48.2010523072, 0.24, 332.094284087
124.612079576, -49.5815266778, 0.23, 326.219795209
121.379725649, -50.9259028682, 0.22, 320.244649001
118.207663168, -52.2337995616, 0.21, 314.161255268
115.097017339, -53.5048063449, 0.2, 307.961054972
112.049004702, -54.7384800474, 0.19, 301.634340289
109.064945743, -55.9343404271, 0.18, 295.170029531
106.146280058, -57.0918650515, 0.17, 288.55538239
103.294584769, -58.2104831782, 0.16, 281.77563494
100.511597131, -59.2895683816, 0.15, 274.813524994
97.7992426545, -60.3284295934, 0.14, 267.648664722
95.159670584, -61.3263001247, 0.13, 260.256695841
92.5952994037, -62.2823240977, 0.12, 252.60812755
90.1088763305, -63.1955395507, 0.11, 244.666697999
87.7035568514, -64.0648572874, 0.1, 236.386995641
